member_casual,start_station_name,start_count
casual,Hamlin Ave & 62nd Pl,76
casual,Kostner Ave & Armitage Ave,76
casual,Western & 28th - Velasquez Institute Vaccination Site,76
casual,Clyde Ave & 87th St,75
casual,Washtenaw Ave & Superior St,75
casual,Cottage Grove Ave & 111th Pl,75
casual,Kedzie Ave & 110th St,74
casual,Major Taylor Trail & 124th St,74
casual,Midway Orange Line,73
casual,Archer Ave & 43rd St,73
casual,Cottage Grove Ave & 78th St,73
casual,California & 16th St,72
casual,Jeffery Blvd & 76th St,72
casual,Phillips Ave & 83rd St,72
casual,Central Ave & Madison St,72
casual,Public Rack - Spaulding Ave & North Ave,72
casual,Eberhart Ave & 91st St,71
casual,State St & 123rd St,70
casual,Fairfield Ave & 44th St,70
casual,Public Rack - Lowell Ave & Elston Ave,70
casual,State St & Pershing Rd,69
casual,Maplewood Ave & 59th St,69
casual,Vincennes Ave & 75th St,69
casual,Central Ave & Parker Ave,69
casual,Greenwood Ave & 91st St,68
casual,Washtenaw Ave & Madison St,68
casual,Stony Island Ave & South Chicago Ave,68
casual,Public Rack - Monticello Ave & Belmont Ave,68
casual,Cornell Dr & Hayes Dr,67
casual,Constance Ave & 95th St,67
casual,Karlov Ave & Madison St,67
casual,Stony Island Ave & 82nd St,67
casual,N Clark St & W Elm St,66
casual,Public Rack - Lawndale Ave & Diversey Ave,66
casual,Long Ave & Belden Ave,65
casual,Homewood Ave & 115th St,65
casual,Torrence Ave & 126th Pl,65
casual,Major Taylor Trail & 115th St,65
casual,Avenue O & 134th St,64
casual,Ashland Ave & 74th St,64
casual,Bennett Ave & 79th St,64
casual,Kostner Ave & Lake St,64
casual,Komensky Ave & 55th St,64
casual,Pulaski Rd & 60th St,63
casual,Dauphin Ave & 103rd St,63
casual,Michigan Ave & 71st St,63
casual,Greenwood Ave & 79th St,63
casual,Richmond St & Lincoln Ave,63
casual,Public Rack - Spaulding Ave & Evergreen Ave,63
casual,State St & 76th St,62
casual,Halsted St & 73rd St,62
casual,Morgan St & Pershing Rd,62
casual,Ashland Ave & 50th St,61
casual,Mason Ave & Belmont Ave,61
casual,Halsted St & 111th St,60
casual,Kildare Ave & 47th St,60
casual,Loomis St & Lexington St*,60
casual,Evans Ave & 75th St,59
casual,Racine Ave & 109th Pl,58
casual,Public Rack - Milwaukee Ave & Haussen Ct,58
casual,MLK Jr Dr & 83rd St,57
casual,La Villita Park (Albany/30th),57
casual,Altgeld Gardens,56
casual,Kenton Ave & Madison St,56
casual,Halsted St & 104th St,55
casual,South Chicago Ave & 83rd St,55
casual,Halsted St & 69th St,55
casual,Ashland Ave & 78th St,54
casual,Vincennes Ave & 104th St,54
casual,Ewing Ave & Burnham Greenway,54
casual,Public Rack - Washtenaw Ave & Devon Ave,54
casual,Loomis Blvd & 84th St,53
casual,Western Ave & Lake St,53
casual,Oketo Ave & Addison St,53
casual,Eberhart Ave & 131st St,53
casual,Campbell Ave & 51st St,52
casual,Throop St & 52nd St,51
casual,East End Ave & 87th St,51
casual,California Ave & 36th St,51
casual,Public Rack - Mozart Elementary School,51
casual,Racine Ave & 65th St,50
casual,Hyde Park Blvd & 55th St,50
casual,Public Rack - Cicero Ave & Wrightwood Ave,49
casual,Kostner Ave & Adams St,48
casual,Eggleston Ave & 92nd St,48
casual,Spaulding Ave & 63rd St,48
casual,Damen Ave & 33rd St,47
casual,Cicero Ave & Flournoy St,47
casual,Monticello Ave & Chicago Ave,47
casual,Public Rack - Kedzie Ave & Argyle St,47
casual,Public Rack - Milwaukee Ave & School St,46
casual,Hoyne Ave & 34th St,45
casual,Halsted St & 59th St,45
casual,Racine Ave & 61st St,45
casual,Elizabeth St & 47th St,45
casual,Francisco Ave & Hollywood Ave,45
casual,Kedzie Ave & 104th St,44
casual,Meade Ave & Addison St,44
casual,Oglesby Ave & 100th St,44
casual,Rhodes Ave & 71st St,43
casual,Woodlawn Ave & 75th St,43
casual,Robert Fulton Elementary School,43
casual,Richmond St & 59th St,41
casual,May St & 69th St,40
casual,Wabash Ave & 83rd St,40
casual,Harlem Ave & Grace St,40
casual,Lawndale Ave & 16th St,40
casual,Commercial Ave & 100th St,40
casual,Central Park Ave & Douglas Blvd,40
casual,Public Rack - Hamlin Ave & Montrose Ave,40
casual,Laramie Ave & Gladys Ave,40
casual,Whipple St & Roosevelt Rd,39
casual,Kildare & Cermak,38
casual,Central Park & Augusta Blvd,38
casual,Public Rack - Rockwell Ave & Touhy Ave ,38
casual,Public Rack - Kostner Ave & Armitage Ave,38
casual,Bradley Park,36
casual,Narragansett & McLean,36
casual,Albany Ave & Douglas Blvd,36
casual,Public Rack - Hamlin Ave & Grand Ave,36
casual,Public Rack - Karlov Ave & Kamerling Ave,36
casual,Public Rack - Sacramento Ave & Devon Ave,36
casual,Halsted St & 63rd St,35
casual,Western Blvd & 49th St,35
casual,Lamon Ave & Chicago Ave,35
casual,Public Rack - Jonathan Y Scammon Public School,35
casual,Kildare Ave & 26th St,34
casual,Kildare Ave & 55th St,34
casual,Mozart Elementary School,34
casual,Sacramento Ave & 25th St,34
casual,Leamington Ave & Hirsch St,34
casual,Major Ave & Bloomingdale Ave,34
casual,Ada St & 113th St,33
casual,Milwaukee Ave & Diversey Ave,33
casual,Public Rack - Western Ave & Devon Ave,33
casual,Public Rack - Keystone Ave & North Ave,33
casual,Tripp Ave & 31st St,32
casual,Long Ave & North Ave,32
casual,Greenwood Ave & 97th St,32
casual,Michigan Ave & 114th St,32
casual,Spaulding Ave & 16th St,32
casual,Keeler Ave & Roosevelt Rd,32
casual,Bloomingdale Ave & Harlem Ave,32
casual,Public Rack - Eli Whitney Public School,32
casual,Hyde Park Blvd & 53rd St,32
casual,Springfield Ave & 47th St,31
casual,Public Rack - Lockwood Ave & Diversey Ave,31
casual,Public Rack - Western Ave & Jarvis Ave,31
casual,Roscoe & Harlem,30
casual,Public Rack - Keystone Ave & Irving Park Rd,30
casual,Avenue L & 114th St,30
casual,Lafayette Ave & 95th St,30
casual,Nordica & Medill,29
casual,Summit Ave & 86th St,29
casual,Lavergne Ave & 46th St,29
casual,Plainfield & Irving Park,29
casual,Sacramento Blvd & Fulton Ave,29
casual,Campbell Ave & Montrose Ave (Temp),29
casual,Public Rack - Milwaukee Ave & Addison St,29
casual,Public Rack - Kilbourn Ave & Fullerton Ave,29
casual,Yates Blvd & 93rd St,28
casual,Elizabeth St & 59th St,28
casual,Harold Washington Park,28
casual,Woodlawn & 103rd - Olive Harvey Vaccination Site,27
casual,NewHastings,26
casual,Marshfield Ave & 59th St,26
casual,Wentworth Ave & 104th St,26
casual,Public Rack - Lorel Ave & Grand Ave,26
casual,Troy Ave & 27th St,25
casual,Calumet Ave & 71st St,25
casual,Kimbark Ave & 67th St,25
casual,Kedzie Ave & 61st Pl,25
casual,Carpenter St & 63rd St,24
casual,Mozart St & Jackson Blvd,24
casual,Public Rack - Kenton Ave & Palmer St,24
casual,Public Rack - Western Blvd & 49th St,24
casual,Public Rack - Lake Shore Dr & Hayes Dr,24
casual,Public Rack - California Ave & Touhy Ave - NW,24
casual,Public Rack - California Ave & Ogden Ave,24
casual,Rockwell St & 63rd St,23
casual,Augusta Blvd & Laramie Ave,23
casual,Lavergne Ave & Division St,23
casual,Public Rack - Washtenaw Ave & Superior St,23
casual,Walden Pkwy & 103rd St,22
casual,Menard Ave & Division St,22
casual,Pulaski Rd & Fullerton Ave,22
casual,Public Rack - Woodlawn Ave & 63rd St N,22
casual,Kedzie Ave & 54th St - SE,22
casual,Damen Ave & 74th St,21
casual,Christiana Ave & Archer Ave,21
casual,Public Rack - Pulaski Rd & Fullerton Ave,21
casual,Public Rack - Menard Ave & Dakin St - midblock,21
casual,Newcastle Ave & Belden Ave,21
casual,Homan Ave & Fillmore St,20
casual,Hamlin Ave & Fullerton Ave,20
casual,Martin Luther King Dr & 111th St,20
casual,Public Rack - Woodlawn Ave & 63rd St - NE,20
casual,Troy St & Jackson Blvd,19
casual,Western Ave & Jarvis Ave,19
casual,Monticello Ave & Belmont Ave,19
casual,South Chicago Ave & Elliot Ave,19
casual,Public Rack - State ST & 42nd St,19
casual,Public Rack - Laramie Ave & Belmont Ave,19
casual,Public Rack - Avers Ave & Irving Park Rd,19
casual,Public Rack - Christiana Ave & Lawrence Ave,19
casual,Public Rack - Sacramento Ave & Greenleaf Ave,19
casual,Marquette Ave & 79th St,19
casual,Steelworkers Park,19
casual,Pulaski Rd & Armitage Ave,18
casual,Homewood Ave & Monterey Ave,18
casual,Public Rack - Austin Ave & Roscoe St,18
casual,Public Rack - McCormick Blvd & Devon Ave,18
casual,Public Rack - Fullerton Ave & Narragansett Ave,18
casual,Public Rack - Laramie Ave & Fullerton Ave,18
casual,Public Rack - Laramie Ave & Grand Ave,18
casual,Public Rack - Rockwell & Division,18
casual,Ashland Ave & 66th St,17
casual,Avers Ave & Archer Ave,17
casual,Kildare Ave & Chicago Ave,17
casual,Public Rack - Kildare Ave & Division St,17
casual,Public Rack - California Ave & Devon Ave - NW,17
casual,Public Rack - Harold Washington Park,16
casual,Public Rack - Cicero Ave & Cortland St - midblock,16
casual,Lawndale Ave & Diversey Ave,16
casual,Public Rack - Drake Ave & Leland Ave,16
casual,Wood St & 47th St,16
casual,Public Rack - Cicero Ave & Roscoe St,15
casual,Public Rack - Kedvale Ave & Avondale Ave,15
casual,Western Ave & 62nd St,15
casual,Milwaukee Ave & Haussen Ct,15
casual,Hamlin Ave & Montrose Ave,15
casual,Jonathan Y Scammon Public School,15
casual,Public Rack - Sawyer Ave & Lawrence Ave,15
casual,Public Rack - Karlov Ave & Milwaukee Ave,14
casual,Public Rack - Jensen Park,14
casual,Public Rack - St Louis Ave & Berteau Ave,14
casual,Western Ave & 28th St,14
casual,Kildare Ave & Division St,14
casual,Public Rack - Kimball Ave & Carmen Ave,14
casual,Public Rack - Spaulding Ave & Foster Ave,14
casual,Tripp Ave & 15th St,13
casual,Lowell Ave & Elston Ave,13
casual,North Ave & New England Ave,13
casual,Parkside Ave & Armitage Ave,13
casual,Public Rack - Western Ave & 96th St,13
casual,Public Rack - Cicero Ave & Altgeld St,13
casual,Public Rack - Christiana Ave & Archer Ave,13
casual,Public Rack - Avondale Ave & Addison St,13
casual,Public Rack - South Shore Dr & 71st St,13
casual,Public Rack - Spaulding Ave & Bryn Mawr Ave,13
casual,Kenton Ave & Palmer St,13
casual,Public Rack - Chopin Park,12
casual,Sacramento Blvd & Polk St,12
casual,N Narragansett Ave & Grand Ave,12
casual,Public Rack - Avers Ave & Ogden Ave,12
casual,Public Rack - Calumet Ave & 51st St,12
casual,Public Rack - Cicero Ave & North Ave,12
casual,Public Rack - Kedvale Ave & Addison St,12
casual,Kedzie Ave & 58th St,12
casual,Menard Ave & North Ave,12
casual,Public Rack - Grand Ave & North Ave,12
casual,Public Rack - Kostner Ave & North Ave,12
casual,Albany Ave & 63rd St,11
casual,Pulaski Rd & 51st Rd,11
casual,Western Ave & 92nd Pl,11
casual,Kolin Ave & Archer Ave,11
casual,Spaulding Ave & Evergreen Ave,11
casual,Wood St & 103rd St,11
casual,Pulaski Rd & 44th St,11
casual,Cicero Ave & Wrightwood Ave,11
casual,Bell Ave & 95th St,11
casual,Public Rack - Leclaire Ave & Division St,11
casual,Public Rack - Menard Ave & Grand Ave,11
casual,Olive Harvey College,11
casual,Kedzie Ave & 54th St - SW,11
casual,Pulaski & 52nd,10
casual,Komensky Ave & 59th St,10
casual,S Michigan Ave & E 118th St,10
casual,Public Rack - Wood St & 103rd St,10
casual,Public Rack - Linder Ave & Belmont Ave,10
casual,Public Rack - Melvina Ave & Belmont Ave,10
casual,Abbott Park,10
casual,Western Ave & 100th St,10
casual,Claremont Ave & 71st St,10
casual,Racine Ave & 76th,10
casual,Public Rack - Kostner Ave & Diversey Ave,10
casual,Nagle Ave & Belmont Ave,10
casual,Public Rack - Campbell Ave & Pratt Blvd,10
casual,Public Rack - Nagle Ave & Belmont Ave,10
casual,Milwaukee Ave & Addison St,9
casual,Christiana Ave & Belmont Ave,9
casual,Public Rack - King Dr & 115th St,9
casual,Public Rack - Komensky Ave & 26th St,9
casual,Public Rack - Lawndale Ave & 23rd St,9
casual,Public Rack - Woodlawn Ave & 63rd St - SE,9
casual,Kedzie Ave & Pershing Rd,9
casual,Western Ave & 79th St,9
casual,Prairie Ave & 47th St - midblock,9
casual,Public Rack - Cicero Ave & Wellington Ave,9
casual,Public Rack - Midway Orange Line,9
casual,Public Rack - Central Ave & Corcoran Pl,9
casual,Eli Whitney Public School,9
casual,Christiana Ave & 55th St,9
casual,Neva Ave & Grand Ave,8
casual,Divvy Valet - Oakwood Beach,8
casual,Public Rack - Oketo Ave & Belmont Ave,8
casual,Public Rack - Hyde Park Blvd & 55th St,8
casual,Springfield Ave & 63rd St,8
casual,Kedzie Ave & 63rd St,8
casual,S Wentworth Ave & W 111th St,8
casual,Greenwood Ave & Lake Park Ave,8
casual,Panama Ave & Grace St,8
casual,Public Rack - Pulaski Rd & 44th St,8
casual,Public Rack - King Dr & Oakwood Blvd,8
casual,Emerald Ave & 43rd St,7
casual,Public Rack - Ashland Ave & 83rd St,7
casual,Public Rack - Tripp Ave & North Ave,7
casual,Public Rack - Austin Ave & Wrightwood Ave,7
casual,Public Rack - Laramie Ave & Warwick Ave,7
casual,Walden Pkwy & 99th St,7
casual,Hamlin Ave & Grand Ave,7
casual,Pubic Rack - Pulaski Rd & 41st,7
casual,Public Rack - Narragansett Ave & Fullerton Ave,7
casual,Talman Ave & 51st St - midblock,7
casual,Avers Ave & Irving Park Rd,7
casual,Laramie Ave & Fullerton Ave,7
casual,Public Rack - Colfax Ave & 83rd St,7
casual,Rockwell Ave & Touhy Ave ,7
casual,Damen Ave & 47th St,6
casual,Cicero Ave & North Ave,6
casual,Central Ave & Corcoran Pl,6
casual,Kedzie Ave & 64th St - SW,6
casual,Menard Ave & Dakin St - midblock,6
casual,Public Rack - Eberhart Ave & 61st St,6
casual,Halsted St & 76th St,6
casual,Public Rack - Western Ave & 110th St,6
casual,Milwaukee Ave & School St,6
casual,Hoyne Ave & 110th Pl,6
casual,Public Rack - Pulaski Rd & Lake St,6
casual,Indiana Ave & 133rd St,6
casual,Public Rack - Central Ave & North Ave,6
casual,Spaulding Ave & North Ave,6
casual,Public Rack - Evans Ave & 63rd St,6
casual,Western Ave & 111th St - NW,6
casual,Public Rack - Walden Pkwy & 103rd St,6
casual,Halsted St & 80th St,6
casual,S Aberdeen St & W 106th St,6
casual,Keystone Ave & North Ave,6
casual,Pullman - Ross Dress for Less,6
casual,Public Rack - Chase Ave & Touhy Ave - NE,6
casual,Public Rack - Lawndale Ave & 63rd St,6
casual,Buffalo Ave & 89th St,5
casual,Kostner Ave & North Ave,5
casual,St Louis Ave & Berteau Ave,5
casual,Lafayette Ave & 87th St - SW,5
casual,63rd & Western Ave - north corner,5
casual,Public Rack - Hoyne Ave & 110th Pl,5
casual,Public Rack - Kimbark Ave & 67th St,5
casual,Public Rack - Normal Ave & 111th St,5
casual,Public Rack - Exchange Ave & 73rd Pl,5
casual,Public Rack - Champlain Ave & 65th St,5
casual,Public Rack - Western Ave & 47th Pl,5
casual,Public Rack - Central Ave & George St,5
casual,Winchester Ave & 87th St,5
casual,Public Rack - Sawyer Ave & Bryn Mawr Ave - SW,5
casual,532 E 43rd St,5
casual,Pulaski Rd & 41st,5
casual,Pullman - Walmart,5
casual,Grand Ave & North Ave,5
casual,Washtenaw Ave & 63rd St,5
casual,California Ave & Pershing Rd,5
casual,Public Rack - Pulaski Rd & Grenshaw St,5
casual,Strohacker Park,5
casual,Kedvale Ave & 63rd St,5
casual,Public Rack - Marquette Rd & 67th St,5
casual,Yates Blvd & Exchange Ave,5
casual,Public Rack - Western Ave & 92nd Pl,5
casual,Kedzie Ave & Archer Ave,5
casual,Public Rack - Lafayette Ave & 95th St,5
casual,Kimball Ave & Carmen Ave,5
casual,Sawyer Ave & Bryn Mawr Ave - SE,5
casual,Public Rack - Kedzie Ave & 64th St - SW,5
casual,111th St - Morgan Park Metra,5
casual,Keystone Ave & Irving Park Rd,5
casual,Wilton Ave & Diversey Pkwy - Charging,5
casual,Public Rack - Kedzie Ave & 61st Pl W,5
casual,Public Rack - Kedzie Ave & Archer Ave,5
casual,Archer Park,4
casual,Longwood Dr & 111th St,4
casual,Oketo Ave & Belmont Ave,4
